TransactionAmount,PreviousTransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,binned_TransactionAmount,Target
148.0,2023-01-23 16:48:16,Debit,Tucson,Branch,20.0,Student,35.0,1.0,1488.65,2024-11-04 8:06:39,1,1
22.26,2023-01-30 18:50:00,Debit,San Antonio,Branch,19.0,Student,56.0,1.0,5583.88,2024-11-04 8:08:53,1,1
0.86,2023-02-13 17:49:27,Debit,Colorado Springs,ATM,25.0,Student,139.0,1.0,1357.22,2024-11-04 8:12:22,1,1
757.1,2023-01-23 17:22:25,Debit,Atlanta,Branch,65.0,Doctor,203.0,1.0,10553.23,2024-11-04 8:11:06,0,1
32.46,2023-03-10 18:59:46,Debit,Charlotte,Online,31.0,Doctor,10.0,1.0,8656.18,2024-11-04 8:09:33,1,1
20.64,2023-04-20 16:01:05,Debit,Charlotte,Branch,22.0,Student,59.00000000000001,1.0,949.38,2024-11-04 8:09:17,1,2
662.11,2023-02-02 16:52:26,Debit,Atlanta,Branch,23.0,Student,219.0,1.0,1996.38,2024-11-04 8:07:34,0,1
288.77,2023-11-13 16:42:16,Debit,Los Angeles,nan,55.0,Engineer,110.0,1.0,8836.51,2024-11-04 8:09:44,1,3
35.05,2023-09-27 18:52:36,Debit,Boston,Branch,30.0,Doctor,105.0,1.0,14330.47,2024-11-04 8:07:17,1,0
25.38,2023-10-23 16:03:09,Debit,Louisville,Branch,57.0,Engineer,66.0,1.0,8616.05,2024-11-04 8:11:41,1,3
617.66,2023-01-30 16:34:16,Debit,Memphis,ATM,41.0,Engineer,40.0,1.0,5906.58,2024-11-04 8:10:17,0,1
446.39,2023-12-12 17:41:53,Debit,Houston,ATM,63.0,Retired,77.0,1.0,7863.6,2024-11-04 8:07:42,2,3
377.92,2023-02-22 17:29:36,Debit,Raleigh,Branch,33.0,Engineer,204.0,1.0,2254.71,2024-11-04 8:06:53,2,1
11.04,2023-02-13 18:17:28,Debit,Phoenix,Online,30.0,Engineer,43.0,1.0,6983.04,2024-11-04 8:10:40,1,1
275.46,2023-07-24 17:09:05,Debit,Fort Worth,ATM,36.0,Doctor,67.0,1.0,9697.75,2024-11-04 8:12:13,1,0
179.76,2023-07-12 16:11:30,Debit,Philadelphia,Online,78.0,Retired,81.0,1.0,5909.52,2024-11-04 8:09:23,1,0
32.34,2023-06-21 16:52:25,Debit,Kansas City,Branch,44.0,Doctor,45.0,1.0,7847.619999999999,2024-11-04 8:09:28,1,2
273.92,2023-07-04 17:50:02,Debit,Portland,Branch,79.0,Retired,109.0,1.0,4543.56,2024-11-04 8:11:48,1,2
375.45,2023-12-05 17:57:39,Debit,Fort Worth,Branch,19.0,Student,32.0,1.0,1307.23,2024-11-04 8:08:31,2,3
388.98,2023-08-21 17:10:10,Debit,Fresno,ATM,23.0,Student,155.0,1.0,1819.91,2024-11-04 8:08:32,2,0
492.84,2023-03-01 17:43:22,Debit,Indianapolis,ATM,25.0,Student,37.99999999999999,1.0,577.67,2024-11-04 8:09:23,2,1
148.85,2023-11-29 16:46:49,Debit,Mesa,ATM,57.0,Doctor,25.000000000000004,1.0,7802.360000000001,2024-11-04 8:08:44,1,3
391.66,2023-07-10 17:29:39,Debit,nan,Branch,50.0,Engineer,103.0,1.0,2406.31,2024-11-04 8:06:44,2,0
322.48,2023-03-13 16:10:41,Debit,Jacksonville,ATM,27.0,Student,57.0,1.0,1238.43,2024-11-04 8:11:25,2,1
20.27,2023-12-04 16:27:40,Debit,Miami,Branch,18.0,Student,22.0,1.0,796.3499999999999,2024-11-04 8:09:38,1,3
199.02,2023-05-29 16:31:37,Debit,Houston,ATM,61.0,Retired,269.0,1.0,4658.89,2024-11-04 8:07:21,1,2
55.86,2023-01-23 17:18:16,Debit,Seattle,Online,39.0,Engineer,68.00000000000001,1.0,5346.46,2024-11-04 8:06:59,1,1
95.55,2023-04-10 16:25:15,Debit,Louisville,Branch,33.0,Engineer,51.00000000000001,1.0,2434.74,2024-11-04 8:10:13,1,2
477.07,2023-11-27 16:30:37,Debit,Columbus,Online,27.0,Engineer,278.0,1.0,6568.07,2024-11-04 8:07:34,2,3
21.41,2023-12-04 16:27:03,Debit,Louisville,Online,57.0,Doctor,99.0,1.0,658.91,2024-11-04 8:08:40,1,3
278.28,2023-10-02 16:20:52,Debit,Jacksonville,Branch,28.0,Student,26.0,1.0,1346.88,2024-11-04 8:07:37,1,0
215.39,2023-06-21 16:23:53,Debit,Detroit,ATM,27.0,Student,215.99999999999997,1.0,1582.55,2024-11-04 8:11:13,1,2
194.37,2023-04-26 17:55:11,Debit,Milwaukee,ATM,66.0,Doctor,161.0,1.0,14395.88,2024-11-04 8:09:28,1,2
37.7,2023-06-29 16:04:17,Debit,Miami,ATM,20.0,Student,109.0,1.0,1741.1,2024-11-04 8:12:08,1,2
19.59,2023-06-16 18:47:34,Debit,Charlotte,Branch,64.0,Retired,122.0,1.0,1061.69,2024-11-04 8:10:31,1,2
81.35,2023-01-23 17:39:08,Debit,Houston,Online,41.0,Engineer,103.0,1.0,7192.45,2024-11-04 8:07:04,1,1
466.64,2023-09-04 16:57:31,Debit,Las Vegas,ATM,58.0,Doctor,11.0,1.0,10915.11,2024-11-04 8:09:20,2,0
397.01,2023-08-07 17:45:52,Debit,Los Angeles,ATM,22.0,Student,100.00000000000001,1.0,719.52,nan,2,0
472.48,2023-02-27 17:06:36,Debit,New York,Branch,55.0,Engineer,87.0,1.0,7128.82,2024-11-04 8:09:59,2,1
67.15,2023-11-20 17:17:05,Debit,Indianapolis,Online,59.0,Doctor,14.0,1.0,9028.49,2024-11-04 8:10:53,1,3
102.67,2023-05-10 17:41:59,Debit,Albuquerque,Branch,79.0,Retired,119.0,1.0,4656.94,2024-11-04 8:06:32,1,2
453.49,2023-01-02 16:06:29,Debit,Seattle,Branch,66.0,Doctor,147.0,1.0,6366.43,2024-11-04 8:08:56,2,1
267.17,2023-08-24 16:56:36,Debit,Seattle,ATM,26.0,Student,170.0,1.0,1382.62,2024-11-04 8:07:54,1,0
111.26,2023-08-18 17:07:18,Debit,Boston,ATM,66.0,Doctor,43.0,1.0,14350.11,2024-11-04 8:07:47,1,0
121.17000000000002,2023-12-25 17:31:16,Debit,Phoenix,ATM,68.0,Doctor,158.0,1.0,12990.77,2024-11-04 8:10:12,1,3
213.28,2023-12-25 18:29:05,Debit,Mesa,Branch,51.0,Retired,94.0,1.0,4835.91,2024-11-04 8:11:27,1,3
187.88,2023-08-10 16:39:44,Debit,Nashville,ATM,60.0,Engineer,180.0,1.0,2154.58,2024-11-04 8:10:56,1,0
83.79,2023-10-12 16:37:49,Debit,Nashville,ATM,57.0,Engineer,47.0,1.0,5061.3,2024-11-04 8:09:05,1,3
212.14,2023-08-14 17:28:37,Debit,Austin,Branch,72.0,Retired,105.0,1.0,7225.06,2024-11-04 8:08:46,1,0
99.16,2023-02-28 17:55:00,Debit,San Francisco,Online,79.0,Retired,202.0,1.0,2607.58,2024-11-04 8:10:27,1,1
4.24,2023-04-17 16:46:31,Debit,San Diego,Online,38.0,Engineer,37.99999999999999,1.0,7822.729999999999,2024-11-04 8:07:54,1,2
135.85,2023-08-03 17:25:57,Debit,Fresno,Online,57.0,Retired,269.0,1.0,1480.39,2024-11-04 8:08:16,1,0
368.53,2023-04-03 16:09:09,Debit,Raleigh,Branch,68.0,Doctor,34.0,1.0,13696.31,2024-11-04 8:06:56,2,2
16.73,2023-02-22 17:39:54,Debit,Houston,Online,45.0,Engineer,48.0,1.0,2202.62,2024-11-04 8:09:36,1,1
317.12,2023-12-11 16:03:50,Debit,Fort Worth,Branch,44.0,Doctor,80.0,1.0,14409.74,2024-11-04 8:08:08,2,3
476.63,2023-07-25 17:17:49,Debit,Charlotte,ATM,79.0,Retired,115.0,1.0,4894.25,2024-11-04 8:09:09,2,0
156.58,2023-09-18 16:03:10,Debit,Portland,Branch,24.0,Student,160.0,1.0,8981.61,2024-11-04 8:09:39,1,0
15.74,2023-01-09 16:05:02,Debit,Denver,Branch,27.0,Student,37.99999999999999,1.0,690.16,2024-11-04 8:10:02,1,1
353.68,2023-11-06 16:32:58,Debit,Las Vegas,nan,70.0,Retired,145.0,1.0,6777.12,2024-11-04 8:08:35,2,3
297.15,2023-10-12 18:11:27,Debit,Phoenix,Online,76.0,Retired,178.0,1.0,5449.37,2024-11-04 8:10:07,1,3
647.85,2023-12-04 16:31:42,Debit,Omaha,Branch,36.0,Doctor,121.0,1.0,13779.97,2024-11-04 8:09:34,0,3
75.04,2023-07-27 17:04:46,Debit,El Paso,ATM,49.0,Engineer,178.0,1.0,9648.6,2024-11-04 8:07:28,1,0
273.92,2023-05-08 17:54:56,Debit,Virginia Beach,Online,28.0,Student,35.0,1.0,1029.15,2024-11-04 8:09:46,1,2
420.6,2023-04-17 16:10:19,Debit,Louisville,Branch,26.0,Student,55.0,1.0,1778.75,2024-11-04 8:09:30,2,2
213.55,2023-03-30 16:00:25,Debit,Boston,ATM,63.0,Doctor,15.0,1.0,5238.37,2024-11-04 8:07:06,1,1
150.03,2023-07-10 16:17:21,Debit,Columbus,ATM,73.0,nan,176.0,1.0,7491.42,2024-11-04 8:11:30,1,0
297.65646754281164,2023-10-09 16:00:26,Debit,Fresno,Branch,51.0,Retired,131.0,1.0,2116.36,2024-11-04 8:07:48,1,0
309.56,2023-06-05 17:29:48,Debit,Charlotte,Online,58.0,Doctor,147.0,1.0,972.04,2024-11-04 8:09:17,2,2
77.25,2023-12-22 17:49:57,Debit,Virginia Beach,Branch,68.0,Doctor,157.0,1.0,14077.97,2024-11-04 8:07:50,1,3
146.92,2023-09-08 16:28:54,Debit,Portland,ATM,64.0,Retired,272.0,1.0,3990.6,2024-11-04 8:07:41,1,0
126.6,2023-05-26 16:00:45,Debit,San Antonio,Branch,22.0,Student,146.0,1.0,961.6499999999999,2024-11-04 8:08:35,1,2
101.34,2023-03-03 17:49:53,Debit,Boston,ATM,24.0,Student,45.99999999999999,1.0,703.2599999999999,2024-11-04 8:10:15,1,1
184.97,2023-06-26 16:46:41,Debit,Denver,Branch,58.0,Doctor,268.0,1.0,1156.67,2024-11-04 8:11:06,1,2
451.15,2023-02-27 16:47:50,Debit,Colorado Springs,ATM,46.0,Engineer,175.0,1.0,1356.47,2024-11-04 8:10:45,2,1
880.04,2023-10-30 18:58:42,Debit,Sacramento,ATM,25.0,Student,29.000000000000004,1.0,261.97,2024-11-04 8:07:37,0,3
353.69,2023-08-22 16:49:26,Debit,San Jose,Online,44.67844382691544,Engineer,163.0,1.0,9500.79,2024-11-04 8:08:51,2,0
95.75,2023-07-12 16:54:53,Debit,Los Angeles,Branch,31.0,Engineer,169.0,1.0,337.62,2024-11-04 8:07:32,1,0
43.91,2023-08-17 18:31:23,Debit,Albuquerque,Online,27.0,Student,86.0,1.0,5113.438123505977,2024-11-04 8:12:22,1,0
98.03,2023-12-18 18:41:26,Debit,El Paso,Branch,54.0,Engineer,165.0,1.0,6323.45,2024-11-04 8:08:36,1,3
617.66,2023-02-16 17:05:58,Debit,Boston,ATM,42.0,Engineer,128.0,1.0,7155.95,2024-11-04 8:08:03,0,1
888.57,2023-06-13 16:24:43,Debit,San Antonio,Online,62.0,Retired,102.0,1.0,7896.14,2024-11-04 8:10:57,0,2
107.48,2023-12-04 18:01:53,Debit,Omaha,Branch,22.0,Student,129.0,1.0,591.2299999999999,2024-11-04 8:08:11,1,3
36.57,2023-08-07 16:49:34,Debit,Omaha,ATM,62.0,Retired,69.00000000000001,1.0,2583.07,2024-11-04 8:07:02,1,0
575.62,2023-06-12 18:30:51,Debit,Oklahoma City,Online,43.0,Doctor,129.0,1.0,234.40999999999997,2024-11-04 8:11:33,2,2
84.89,2023-05-22 17:27:11,Debit,San Jose,ATM,37.0,Engineer,70.0,1.0,4735.61,2024-11-04 8:12:16,1,2
109.3,2023-08-02 16:52:15,Debit,Fort Worth,Branch,56.0,Doctor,26.999999999999996,1.0,13510.11,2024-11-04 8:06:29,1,0
230.08,2023-05-01 16:23:40,Debit,Austin,Online,79.0,Retired,123.99999999999999,1.0,4466.1,2024-11-04 8:11:47,1,2
361.92,2023-02-20 16:08:48,Debit,Detroit,ATM,54.0,Retired,111.0,1.0,7474.31,2024-11-04 8:10:23,2,1
122.44999999999999,2023-01-16 16:50:13,Debit,New York,Branch,46.0,Doctor,98.0,1.0,7255.49,2024-11-04 8:07:54,1,1
642.53,2023-08-14 16:36:43,Debit,Mesa,ATM,65.0,Doctor,128.0,1.0,11417.91,2024-11-04 8:12:10,0,0
62.86000000000001,2023-05-08 16:24:00,Debit,Houston,Branch,25.0,Student,30.999999999999996,1.0,1040.43,2024-11-04 8:10:33,1,2
11.46,2023-10-09 16:50:41,Debit,Chicago,Online,67.0,Retired,73.0,1.0,6628.75,2024-11-04 8:07:19,1,0
65.32,2023-11-02 16:15:50,Debit,Mesa,ATM,28.0,Student,53.99999999999999,1.0,9165.02,2024-11-04 8:11:09,1,3
85.31,2023-12-11 16:06:04,Debit,Kansas City,ATM,62.0,Retired,26.999999999999996,1.0,6095.65,2024-11-04 8:08:13,1,3
726.61,2023-11-03 16:31:22,Debit,Phoenix,ATM,18.0,Student,277.0,1.0,1008.76,2024-11-04 8:10:14,0,3
130.4,2023-04-03 16:31:32,Debit,Raleigh,Branch,45.0,Engineer,63.0,1.0,4381.24,2024-11-04 8:09:41,1,2
68.1,2023-01-02 16:00:06,Debit,Milwaukee,ATM,20.0,Student,47.0,1.0,1382.8,2024-11-04 8:10:15,1,1
65.26,2023-12-08 17:05:35,Debit,Sacramento,Branch,26.0,Student,72.0,1.0,7380.63,2024-11-04 8:10:54,1,3
191.62,2023-07-28 17:19:48,Debit,Jacksonville,Branch,63.0,Doctor,51.00000000000001,1.0,1981.6700000000003,2024-11-04 8:07:04,1,0
212.88,2023-05-19 18:44:23,Debit,Fresno,Online,39.0,Doctor,122.0,1.0,7036.72,2024-11-04 8:11:36,1,2
88.38,2023-01-17 16:10:33,Debit,Virginia Beach,ATM,30.0,Engineer,138.0,1.0,3707.82,2024-11-04 8:08:14,1,1
289.1,2023-07-11 16:08:55,Debit,Baltimore,ATM,27.0,Student,206.0,1.0,5113.438123505977,2024-11-04 8:09:54,1,0
390.09,2023-10-09 16:52:40,Debit,El Paso,Online,26.0,Engineer,49.0,1.0,2617.23,2024-11-04 8:10:14,2,0
48.29,2023-09-25 17:58:54,Debit,San Diego,Online,37.0,Engineer,242.0,1.0,8883.4,2024-11-04 8:07:56,1,0
333.83,2023-07-31 17:46:50,Debit,Fresno,ATM,63.0,Retired,135.0,1.0,1660.66,2024-11-04 8:11:07,2,0
100.27,2023-07-10 17:25:41,Debit,Miami,Online,79.0,Retired,51.00000000000001,1.0,4309.9,2024-11-04 8:10:38,1,0
44.54,2023-10-16 16:23:58,Debit,San Antonio,ATM,31.0,Engineer,164.0,1.0,362.4,2024-11-04 8:07:59,1,3
82.17,2023-12-18 18:25:05,Debit,Fort Worth,Branch,28.0,Student,21.000000000000004,1.0,1913.06,2024-11-04 8:09:37,1,3
447.42,2023-12-18 16:32:56,Debit,Charlotte,Online,32.0,Engineer,65.0,1.0,6133.22,2024-11-04 8:08:15,2,3
192.73,2023-10-16 16:51:25,Debit,Milwaukee,Branch,71.0,Retired,157.0,1.0,2037.7499999999998,2024-11-04 8:11:39,1,3
146.01,2023-04-25 16:28:35,Debit,San Francisco,Online,26.0,Student,269.0,1.0,221.79,2024-11-04 8:09:53,1,2
102.34,2023-05-18 16:19:38,Debit,San Antonio,Online,51.0,Doctor,78.0,1.0,5113.438123505977,2024-11-04 8:09:36,1,2
7.820000000000001,2023-01-09 17:56:30,Debit,Boston,ATM,36.0,Engineer,273.0,1.0,2240.49,2024-11-04 8:09:35,1,1
79.43,2023-07-24 17:30:24,Debit,Dallas,ATM,74.0,Retired,72.0,1.0,6579.37,2024-11-04 8:07:37,1,0
386.97,2023-01-31 16:51:55,Debit,Raleigh,Branch,58.0,Retired,137.0,1.0,1876.35,2024-11-04 8:06:24,2,1
51.22,2023-06-29 16:11:08,Debit,Fresno,Branch,23.0,Student,82.0,1.0,1664.59,2024-11-04 8:10:07,1,2
256.05,2023-06-07 16:26:52,Debit,Nashville,ATM,54.0,Retired,35.0,1.0,6910.18,2024-11-04 8:11:46,1,2
7.79,2023-06-16 17:33:15,Debit,Los Angeles,Branch,34.0,Doctor,298.0,1.0,1319.85,2024-11-04 8:09:15,1,2
233.71,2023-10-03 17:06:56,Debit,Louisville,Branch,63.0,Doctor,11.0,1.0,6095.5,2024-11-04 8:08:48,1,0
176.37,2023-01-16 16:38:57,Debit,Boston,Branch,55.0,Retired,126.0,1.0,2420.86,2024-11-04 8:07:09,1,1
122.62999999999998,2023-04-20 18:39:10,Debit,Milwaukee,Branch,21.0,Student,153.0,1.0,359.06,2024-11-04 8:10:10,1,2
86.41,2023-03-27 17:54:30,Debit,Fresno,ATM,75.0,Retired,125.0,1.0,3128.71,2024-11-04 8:11:25,1,1
21.57,2023-10-26 16:11:13,Debit,San Francisco,ATM,54.0,Retired,71.0,1.0,7587.48,2024-11-04 8:09:29,1,3
82.67,2023-08-25 16:40:17,Debit,Milwaukee,Branch,26.0,Student,45.99999999999999,1.0,290.59,2024-11-04 8:07:11,1,0
543.47,2023-08-14 17:18:07,Debit,Los Angeles,ATM,18.0,Student,122.0,1.0,6165.03,2024-11-04 8:11:42,2,0
47.48,2023-02-20 16:47:23,Debit,El Paso,Branch,24.0,Student,66.0,1.0,585.5199999999999,2024-11-04 8:08:50,1,1
64.92,2023-05-19 18:47:11,Debit,Atlanta,Branch,58.0,Engineer,236.0,1.0,5481.76,2024-11-04 8:11:10,1,2
3.8000000000000003,2023-08-01 16:13:25,Debit,Charlotte,Online,65.0,Doctor,174.0,1.0,5766.96,2024-11-04 8:12:18,1,0
22.54,2023-08-29 16:19:14,Debit,El Paso,Online,26.0,Engineer,42.00000000000001,1.0,7139.11,2024-11-04 8:10:34,1,0
167.47,2023-12-01 17:45:19,Debit,Sacramento,ATM,35.0,Engineer,103.0,1.0,2293.13,2024-11-04 8:12:04,1,3
391.08,2023-04-28 17:12:06,Debit,Fresno,Online,56.0,nan,105.0,1.0,6885.16,2024-11-04 8:10:52,2,2
390.77,2023-10-30 16:02:32,Debit,Portland,Online,44.0,Doctor,34.0,1.0,5500.56,2024-11-04 8:09:06,2,3
508.15999999999997,2023-03-28 18:19:10,Debit,Mesa,ATM,39.0,Engineer,131.0,1.0,5609.44,2024-11-04 8:09:54,2,1
332.33,2023-06-20 17:05:38,Debit,Kansas City,ATM,27.0,Student,101.0,1.0,192.63,2024-11-04 8:11:27,2,2
362.09,2023-02-27 16:59:07,Debit,New York,Branch,32.0,Engineer,30.999999999999996,1.0,6590.28,2024-11-04 8:07:38,2,1
42.58,2023-02-06 16:32:53,Debit,San Jose,Online,30.0,Doctor,80.0,1.0,13485.0,2024-11-04 8:10:23,1,1
248.65999999999997,2023-02-03 17:46:54,Debit,Chicago,Online,28.0,Engineer,113.0,1.0,2571.39,2024-11-04 8:11:30,1,1
61.77000000000001,2023-09-28 17:06:32,Debit,Charlotte,Branch,56.0,Doctor,49.0,1.0,12352.2,2024-11-04 8:11:35,1,0
268.92,2023-08-14 16:32:28,Debit,Chicago,Branch,29.0,Engineer,148.0,1.0,8765.38,2024-11-04 8:06:36,1,0
125.14,2023-08-28 17:19:18,Debit,Baltimore,Branch,20.0,Student,30.999999999999996,1.0,1845.18,2024-11-04 8:10:42,1,0
47.6,2023-02-23 18:42:51,Debit,Austin,Online,53.0,Engineer,115.0,1.0,1382.51,2024-11-04 8:08:20,1,1
592.82,2023-09-14 17:25:49,Debit,Memphis,Online,74.0,Retired,247.99999999999997,1.0,7508.98,2024-11-04 8:12:14,2,0
372.5,2023-10-16 18:15:48,Debit,Nashville,ATM,22.0,Student,211.0,1.0,3901.82,2024-11-04 8:10:26,2,3
4.72,2023-04-17 16:03:52,Debit,Fort Worth,Branch,32.0,Engineer,20.0,1.0,4792.01,2024-11-04 8:09:28,1,2
144.93,2023-05-16 16:32:00,Debit,Fresno,Branch,42.0,Engineer,74.0,1.0,6887.52,2024-11-04 8:09:18,1,2
316.56,2023-08-29 18:30:14,Debit,Denver,Online,28.0,Engineer,261.0,1.0,8643.51,2024-11-04 8:09:57,2,0
9.18,2023-07-06 18:10:59,Debit,San Francisco,Online,22.0,nan,140.0,1.0,887.3199999999999,2024-11-04 8:09:48,1,2
421.25,2023-01-05 16:13:59,Debit,Fort Worth,Online,25.0,Student,66.0,1.0,7174.69,2024-11-04 8:07:46,2,1
185.71,2023-08-07 16:15:16,Debit,Virginia Beach,Branch,48.0,Engineer,194.0,1.0,2679.91,2024-11-04 8:09:41,1,0
297.03,2023-09-08 17:08:30,Debit,Austin,Online,61.0,Retired,151.0,1.0,1088.62,2024-11-04 8:10:10,1,0
99.52,2023-04-10 17:49:04,Debit,San Diego,ATM,52.0,Engineer,127.0,1.0,3798.0900000000006,2024-11-04 8:11:40,1,2
881.1,2023-11-13 16:46:06,Debit,Phoenix,Branch,28.0,nan,16.0,1.0,9951.68,2024-11-04 8:08:10,0,3
139.69,2023-06-15 17:22:42,Debit,Indianapolis,Online,52.0,Engineer,180.0,1.0,9567.94,2024-11-04 8:07:56,1,2
42.72,2023-08-17 16:55:10,Debit,Nashville,ATM,37.0,Engineer,143.0,1.0,5113.438123505977,2024-11-04 8:06:59,1,0
112.72,2023-03-27 16:34:18,Debit,Washington,Branch,31.0,Doctor,17.0,1.0,9630.0,2024-11-04 8:12:19,1,1
568.88,2023-02-10 16:28:47,Debit,Nashville,Branch,19.0,Student,105.0,1.0,1307.86,2024-11-04 8:08:34,2,1
189.03,2023-04-20 17:54:10,Debit,Oklahoma City,ATM,28.0,Student,50.00000000000001,1.0,1916.46,2024-11-04 8:09:07,1,2
199.8,2023-07-24 16:18:50,Debit,Detroit,ATM,20.0,Student,163.0,1.0,5113.438123505977,2024-11-04 8:11:34,1,0
189.08,2023-03-13 16:13:13,Debit,Miami,Branch,68.0,Doctor,238.0,1.0,10790.8,2024-11-04 8:08:48,1,1
283.15,2023-08-11 16:31:43,Debit,Baltimore,Online,24.0,Student,180.0,1.0,603.79,2024-11-04 8:11:16,1,0
151.82,2023-07-17 16:32:45,Debit,Chicago,ATM,51.0,Retired,105.0,1.0,2197.12,2024-11-04 8:11:54,1,0
438.59,2023-10-30 17:48:09,Debit,San Jose,Online,37.0,Engineer,103.0,1.0,8994.39,2024-11-04 8:09:32,2,3
590.57,2023-06-28 16:07:37,Debit,Milwaukee,ATM,79.0,nan,93.0,1.0,3224.6,2024-11-04 8:07:19,2,2
63.74,nan,Debit,Chicago,Online,63.0,Retired,30.999999999999996,1.0,4336.4,2024-11-04 8:08:53,1,3
501.15,2023-08-21 18:07:14,Debit,Phoenix,Branch,47.0,Engineer,208.0,1.0,8821.84,2024-11-04 8:11:33,2,0
8.95,2023-10-04 16:01:18,Debit,Oklahoma City,Online,76.0,Retired,102.0,1.0,3299.84,2024-11-04 8:09:45,1,0
173.6,2023-11-28 16:38:08,Debit,Austin,Online,21.0,Student,160.0,1.0,421.44,2024-11-04 8:09:35,1,3
149.4,2023-05-02 16:30:52,Debit,Chicago,ATM,53.0,Retired,123.0,1.0,1035.22,2024-11-04 8:10:16,1,2
838.57,2023-06-26 16:08:25,Debit,Phoenix,ATM,41.0,Doctor,273.0,1.0,5113.438123505977,2024-11-04 8:11:25,0,2
724.18,2023-02-06 16:07:26,Debit,Fort Worth,Branch,41.0,Doctor,134.0,1.0,10922.78,2024-11-04 8:08:21,0,1
124.98,2023-02-21 16:52:16,Debit,Washington,ATM,24.0,Student,78.0,1.0,641.9999999999999,2024-11-04 8:08:27,1,1
487.32,2023-10-19 18:11:23,Debit,Kansas City,Branch,52.0,Doctor,164.0,1.0,7707.959999999999,2024-11-04 8:09:23,2,3
205.65,2023-07-13 16:44:25,Debit,Houston,Branch,62.0,Retired,144.0,1.0,3582.16,2024-11-04 8:09:27,1,0
39.41,2023-11-27 16:27:56,Debit,Louisville,Branch,25.0,Student,132.0,1.0,921.91,2024-11-04 8:11:02,1,3
254.00000000000003,2023-05-15 17:33:32,Debit,Nashville,Branch,35.0,Doctor,63.0,1.0,5788.53,2024-11-04 8:08:07,1,2
436.8,2023-11-16 16:30:01,Debit,Houston,Branch,36.0,Engineer,213.0,1.0,4515.43,2024-11-04 8:06:59,2,3
224.73,2023-02-09 16:27:52,Debit,Miami,Branch,76.0,Retired,63.0,1.0,7551.890000000001,2024-11-04 8:08:39,1,1
132.42,2023-07-24 16:22:38,Debit,Denver,ATM,18.0,Student,164.0,1.0,726.3899999999999,2024-11-04 8:11:58,1,0
83.16,2023-08-16 16:11:56,Debit,Los Angeles,ATM,61.0,Retired,177.0,1.0,3065.87,2024-11-04 8:08:46,1,0
615.58,2023-09-25 16:40:00,Debit,Jacksonville,ATM,42.0,Doctor,133.0,1.0,14343.0,2024-11-04 8:10:55,0,0
7.950000000000001,2023-01-09 16:45:12,Debit,Phoenix,ATM,79.0,Retired,65.0,1.0,5631.2,2024-11-04 8:10:06,1,1
499.47999999999996,2023-01-17 16:57:06,Debit,Charlotte,ATM,24.0,Student,133.0,1.0,1242.62,2024-11-04 8:08:44,2,1
138.82,2023-10-16 16:12:20,Debit,Fort Worth,Online,77.0,Retired,53.00000000000001,1.0,3100.22,2024-11-04 8:11:48,1,3
292.08,2023-12-29 18:07:04,Debit,Columbus,ATM,72.0,Retired,32.0,1.0,7950.48,2024-11-04 8:09:34,1,3
63.98,2023-10-30 16:01:43,Debit,Baltimore,Online,54.0,Doctor,258.0,1.0,7954.12,2024-11-04 8:06:53,1,3
235.21,2023-10-16 16:44:52,Debit,Boston,Branch,67.0,Doctor,74.0,1.0,5946.61,2024-11-04 8:10:59,1,3
201.73,2023-09-05 18:45:22,Debit,Baltimore,Online,57.0,Engineer,78.0,1.0,6650.71,2024-11-04 8:12:07,1,0
161.31,2023-09-11 16:24:57,Debit,Nashville,ATM,28.0,Student,13.0,1.0,1268.67,2024-11-04 8:08:54,1,0
18.41,2023-12-01 17:26:46,Debit,Atlanta,Branch,53.0,Doctor,168.00000000000003,1.0,8287.54,2024-11-04 8:11:30,1,3
290.02,2023-09-25 17:48:55,Debit,Milwaukee,Branch,55.0,Engineer,246.0,1.0,4746.71,2024-11-04 8:07:56,1,0
48.05,2023-05-18 17:34:20,Debit,New York,Branch,27.0,Engineer,37.99999999999999,1.0,5334.97,2024-11-04 8:09:07,1,2
359.42,2023-05-29 16:17:37,Debit,Baltimore,Branch,55.0,Doctor,30.0,1.0,1765.45,2024-11-04 8:06:42,2,2
32.91,2023-05-04 16:37:01,Debit,Fort Worth,Online,19.0,Student,255.0,1.0,427.3,2024-11-04 8:06:44,1,2
31.81,2023-04-06 17:41:53,Debit,Fort Worth,Online,51.0,Retired,149.0,1.0,1406.6,2024-11-04 8:06:48,1,2
220.2,2023-09-11 16:25:04,Debit,Boston,Online,28.0,Student,102.0,1.0,1075.15,2024-11-04 8:11:18,1,0
141.91,2023-01-19 17:08:04,Debit,Miami,Branch,23.0,Student,49.0,1.0,791.9699999999999,2024-11-04 8:09:42,1,1
95.83,2023-12-01 16:01:26,Debit,Washington,Online,27.0,Student,91.0,1.0,1726.4,2024-11-04 8:08:23,1,3
50.75,2023-08-14 18:14:23,Debit,Boston,ATM,62.0,Doctor,185.0,1.0,8271.47,2024-11-04 8:07:41,1,0
185.07,2023-12-19 16:57:40,Debit,Colorado Springs,Branch,22.0,Student,159.0,1.0,636.42,2024-11-04 8:07:39,1,3
293.54,2023-01-16 17:26:12,Debit,Sacramento,Online,40.0,Engineer,45.0,1.0,2290.1,2024-11-04 8:08:24,1,1
